klaviyo_article_id,source_title,source_url,category_slug,section_id,section,en_file,source_snapshot,body_html,rendered_html,translated,zh_file,uploaded,wp_id,wp_live_status,wp_title,wp_link
42790208080283,Connecting Klaviyo and Databricks,https://help.klaviyo.com/hc/en-us/articles/42790208080283-Connecting-Klaviyo-and-Databricks,advanced-kdp-marketing-analytics,49375669200027,Syncing,advanced-kdp-marketing-analytics/Connecting-Klaviyo-and-Databricks-42790208080283.md,_source/articles/42790208080283.json,_source/articles/42790208080283.body.html,_source/rendered/42790208080283.html,yes,advanced-kdp-marketing-analytics/Connecting-Klaviyo-and-Databricks.md,yes,10299,upload_meta_only,连接 Klaviyo 和 Databricks,
42790298131611,Connecting Klaviyo and Redshift,https://help.klaviyo.com/hc/en-us/articles/42790298131611-Connecting-Klaviyo-and-Redshift,advanced-kdp-marketing-analytics,49375669200027,Syncing,advanced-kdp-marketing-analytics/Connecting-Klaviyo-and-Redshift-42790298131611.md,_source/articles/42790298131611.json,_source/articles/42790298131611.body.html,_source/rendered/42790298131611.html,yes,advanced-kdp-marketing-analytics/Connecting-Klaviyo-and-Redshift.md,yes,10298,upload_meta_only,连接 Klaviyo 和 Redshift,
41373252392731,Connecting Klaviyo and Snowflake,https://help.klaviyo.com/hc/en-us/articles/41373252392731-Connecting-Klaviyo-and-Snowflake,advanced-kdp-marketing-analytics,49375669200027,Syncing,advanced-kdp-marketing-analytics/Connecting-Klaviyo-and-Snowflake-41373252392731.md,_source/articles/41373252392731.json,_source/articles/41373252392731.body.html,_source/rendered/41373252392731.html,yes,advanced-kdp-marketing-analytics/Connecting-Klaviyo-and-Snowflake.md,yes,10313,upload_meta_only,连接 Klaviyo 和 Snowflake,
45231714007323,Drive performance with right time delivery using Personalized Send Time,https://help.klaviyo.com/hc/en-us/articles/45231714007323-Drive-performance-with-right-time-delivery-using-Personalized-Send-Time,advanced-kdp-marketing-analytics,49375715593115,Predictive models,advanced-kdp-marketing-analytics/Drive-performance-with-right-time-delivery-using-Personalized-Send-Time-45231714007323.md,_source/articles/45231714007323.json,_source/articles/45231714007323.body.html,_source/rendered/45231714007323.html,yes,advanced-kdp-marketing-analytics/Drive-performance-with-right-time-delivery-using-Personalized-Send-Time.md,yes,10272,upload_meta_only,使用个性化发送时间通过正确的时间交付来提高性能,
17655007276059,Getting started with Advanced KDP,https://help.klaviyo.com/hc/en-us/articles/17655007276059-Getting-started-with-Advanced-KDP,advanced-kdp-marketing-analytics,49375651181211,Getting started with Advanced KDP,advanced-kdp-marketing-analytics/Getting-started-with-Advanced-KDP-17655007276059.md,_source/articles/17655007276059.json,_source/articles/17655007276059.body.html,_source/rendered/17655007276059.html,yes,advanced-kdp-marketing-analytics/Getting-started-with-Advanced-KDP.md,yes,10525,upload_meta_only,高级 KDP 入门,
18620644491035,Getting started with Code,https://help.klaviyo.com/hc/en-us/articles/18620644491035-Getting-started-with-Code,advanced-kdp-marketing-analytics,49375648421915,Code,advanced-kdp-marketing-analytics/Getting-started-with-Code-18620644491035.md,_source/articles/18620644491035.json,_source/articles/18620644491035.body.html,_source/rendered/18620644491035.html,yes,advanced-kdp-marketing-analytics/Getting-started-with-Code.md,yes,10506,upload_meta_only,代码入门,
33789259613595,Getting started with Marketing Analytics,https://help.klaviyo.com/hc/en-us/articles/33789259613595-Getting-started-with-Marketing-Analytics,advanced-kdp-marketing-analytics,49375841945499,Getting started with Marketing Analytics ,advanced-kdp-marketing-analytics/Getting-started-with-Marketing-Analytics-33789259613595.md,_source/articles/33789259613595.json,_source/articles/33789259613595.body.html,_source/rendered/33789259613595.html,yes,advanced-kdp-marketing-analytics/Getting-started-with-Marketing-Analytics.md,yes,10384,upload_meta_only,营销分析入门,
42789551068699,Getting started with Report builder (in beta),https://help.klaviyo.com/hc/en-us/articles/42789551068699-Getting-started-with-Report-builder-in-beta,advanced-kdp-marketing-analytics,18073047240091,Intelligence (Advanced KDP & Marketing Analytics),advanced-kdp-marketing-analytics/Getting-started-with-Report-builder-(in-beta)-42789551068699.md,_source/articles/42789551068699.json,_source/articles/42789551068699.body.html,_source/rendered/42789551068699.html,yes,advanced-kdp-marketing-analytics/Getting-started-with-Report-builder-(in-beta).md,yes,10300,upload_meta_only,报告生成器入门（测试版）,
27160071187739,Getting started with custom monitors,https://help.klaviyo.com/hc/en-us/articles/27160071187739-Getting-started-with-custom-monitors,advanced-kdp-marketing-analytics,49375759137051,Monitors,advanced-kdp-marketing-analytics/Getting-started-with-custom-monitors-27160071187739.md,_source/articles/27160071187739.json,_source/articles/27160071187739.body.html,_source/rendered/27160071187739.html,yes,advanced-kdp-marketing-analytics/Getting-started-with-custom-monitors.md,yes,10428,upload_meta_only,自定义监视器入门,
26685770823451,Getting started with the Catalog Insights dashboards,https://help.klaviyo.com/hc/en-us/articles/26685770823451-Getting-started-with-the-Catalog-Insights-dashboards,advanced-kdp-marketing-analytics,49375750380955,Catalog insights,advanced-kdp-marketing-analytics/Getting-started-with-the-Catalog-Insights-dashboards-26685770823451.md,_source/articles/26685770823451.json,_source/articles/26685770823451.body.html,_source/rendered/26685770823451.html,yes,advanced-kdp-marketing-analytics/Getting-started-with-the-Catalog-Insights-dashboards.md,yes,10434,upload_meta_only,开始使用 Catalog Insights 仪表板,
17798068936219,Getting started with the audience performance dashboard,https://help.klaviyo.com/hc/en-us/articles/17798068936219-Getting-started-with-the-audience-performance-dashboard,advanced-kdp-marketing-analytics,49375758051483,Customer insights,advanced-kdp-marketing-analytics/Getting-started-with-the-audience-performance-dashboard-17798068936219.md,_source/articles/17798068936219.json,_source/articles/17798068936219.body.html,_source/rendered/17798068936219.html,yes,advanced-kdp-marketing-analytics/Getting-started-with-the-audience-performance-dashboard.md,yes,10517,upload_meta_only,开始使用观众表现仪表板,
17798009376155,Getting started with the funnel analysis report,https://help.klaviyo.com/hc/en-us/articles/17798009376155-Getting-started-with-the-funnel-analysis-report,advanced-kdp-marketing-analytics,49375758051483,Customer insights,advanced-kdp-marketing-analytics/Getting-started-with-the-funnel-analysis-report-17798009376155.md,_source/articles/17798009376155.json,_source/articles/17798009376155.body.html,_source/rendered/17798009376155.html,yes,advanced-kdp-marketing-analytics/Getting-started-with-the-funnel-analysis-report.md,yes,10518,upload_meta_only,开始使用漏斗分析报告,
17797889315355,"Getting started with the recency, frequency, and monetary (RFM) analysis report",https://help.klaviyo.com/hc/en-us/articles/17797889315355-Getting-started-with-the-recency-frequency-and-monetary-RFM-analysis-report,advanced-kdp-marketing-analytics,49375758051483,Customer insights,"advanced-kdp-marketing-analytics/Getting-started-with-the-recency,-frequency,-and-monetary-(RFM)-analysis-report-17797889315355.md",_source/articles/17797889315355.json,_source/articles/17797889315355.body.html,_source/rendered/17797889315355.html,yes,"advanced-kdp-marketing-analytics/Getting-started-with-the-recency,-frequency,-and-monetary-(RFM)-analysis-report.md",yes,10519,upload_meta_only,开始使用新近度、频率和货币 (RFM) 分析报告,
26978522793627,How to avoid over-discounting using RFM groups,https://help.klaviyo.com/hc/en-us/articles/26978522793627-How-to-avoid-over-discounting-using-RFM-groups,advanced-kdp-marketing-analytics,49375758051483,Customer insights,advanced-kdp-marketing-analytics/How-to-avoid-over-discounting-using-RFM-groups-26978522793627.md,_source/articles/26978522793627.json,_source/articles/26978522793627.body.html,_source/rendered/26978522793627.html,yes,advanced-kdp-marketing-analytics/How-to-avoid-over-discounting-using-RFM-groups.md,yes,10430,upload_meta_only,如何使用 RFM 组避免过度折扣,
17797912816795,How to build a customer lifetime value (CLV) dashboard,https://help.klaviyo.com/hc/en-us/articles/17797912816795-How-to-build-a-customer-lifetime-value-CLV-dashboard,advanced-kdp-marketing-analytics,49375715593115,Predictive models,advanced-kdp-marketing-analytics/How-to-build-a-customer-lifetime-value-(CLV)-dashboard-17797912816795.md,_source/articles/17797912816795.json,_source/articles/17797912816795.body.html,_source/rendered/17797912816795.html,yes,advanced-kdp-marketing-analytics/How-to-build-a-customer-lifetime-value-(CLV)-dashboard.md,yes,10860,publish,如何构建客户终身价值 (CLV) 仪表板,https://dynamicycle.com/docs/articles-how-to-build-a-customer-lifetime-value-clv-dashboard/
18193920339483,How to build a segment using RFM properties,https://help.klaviyo.com/hc/en-us/articles/18193920339483-How-to-build-a-segment-using-RFM-properties,advanced-kdp-marketing-analytics,49375758051483,Customer insights,advanced-kdp-marketing-analytics/How-to-build-a-segment-using-RFM-properties-18193920339483.md,_source/articles/18193920339483.json,_source/articles/18193920339483.body.html,_source/rendered/18193920339483.html,yes,advanced-kdp-marketing-analytics/How-to-build-a-segment-using-RFM-properties.md,yes,10963,publish,如何使用 RFM 属性构建分段,https://dynamicycle.com/docs/articles-how-to-build-a-segment-using-rfm-properties/
32652195725083,How to create a churn prevention flow using RFM properties,https://help.klaviyo.com/hc/en-us/articles/32652195725083-How-to-create-a-churn-prevention-flow-using-RFM-properties,advanced-kdp-marketing-analytics,49375758051483,Customer insights,advanced-kdp-marketing-analytics/How-to-create-a-churn-prevention-flow-using-RFM-properties-32652195725083.md,_source/articles/32652195725083.json,_source/articles/32652195725083.body.html,_source/rendered/32652195725083.html,yes,advanced-kdp-marketing-analytics/How-to-create-a-churn-prevention-flow-using-RFM-properties.md,yes,10398,upload_meta_only,如何使用 RFM 属性创建流失预防流程,
33789205940507,How to create a dynamic cross-sell flow using the product analysis report,https://help.klaviyo.com/hc/en-us/articles/33789205940507-How-to-create-a-dynamic-cross-sell-flow-using-the-product-analysis-report,advanced-kdp-marketing-analytics,49375750380955,Catalog insights,advanced-kdp-marketing-analytics/How-to-create-a-dynamic-cross-sell-flow-using-the-product-analysis-report-33789205940507.md,_source/articles/33789205940507.json,_source/articles/33789205940507.body.html,_source/rendered/33789205940507.html,yes,advanced-kdp-marketing-analytics/How-to-create-a-dynamic-cross-sell-flow-using-the-product-analysis-report.md,yes,10385,upload_meta_only,如何使用产品分析报告创建动态交叉销售流程,
32756348967323,How to create a nurture flow for RFM champions,https://help.klaviyo.com/hc/en-us/articles/32756348967323-How-to-create-a-nurture-flow-for-RFM-champions,advanced-kdp-marketing-analytics,49375758051483,Customer insights,advanced-kdp-marketing-analytics/How-to-create-a-nurture-flow-for-RFM-champions-32756348967323.md,_source/articles/32756348967323.json,_source/articles/32756348967323.body.html,_source/rendered/32756348967323.html,yes,advanced-kdp-marketing-analytics/How-to-create-a-nurture-flow-for-RFM-champions.md,yes,10397,upload_meta_only,如何为 RFM 冠军创建培养流程,
32786564072347,How to create a nurture flow for recent RFM customers,https://help.klaviyo.com/hc/en-us/articles/32786564072347-How-to-create-a-nurture-flow-for-recent-RFM-customers,advanced-kdp-marketing-analytics,49375758051483,Customer insights,advanced-kdp-marketing-analytics/How-to-create-a-nurture-flow-for-recent-RFM-customers-32786564072347.md,_source/articles/32786564072347.json,_source/articles/32786564072347.body.html,_source/rendered/32786564072347.html,yes,advanced-kdp-marketing-analytics/How-to-create-a-nurture-flow-for-recent-RFM-customers.md,yes,10395,upload_meta_only,如何为最近的 RFM 客户创建培养流程,
25408596027547,How to create a retention flow triggered off of RFM groups and customer behavior changes,https://help.klaviyo.com/hc/en-us/articles/25408596027547-How-to-create-a-retention-flow-triggered-off-of-RFM-groups-and-customer-behavior-changes,advanced-kdp-marketing-analytics,49375758051483,Customer insights,advanced-kdp-marketing-analytics/How-to-create-a-retention-flow-triggered-off-of-RFM-groups-and-customer-behavior-changes-25408596027547.md,_source/articles/25408596027547.json,_source/articles/25408596027547.body.html,_source/rendered/25408596027547.html,yes,advanced-kdp-marketing-analytics/How-to-create-a-retention-flow-triggered-off-of-RFM-groups-and-customer-behavior-changes.md,yes,10450,upload_meta_only,如何创建由 RFM 组和客户行为变化触发的保留流程,
42766438882075,How to create segments directly from funnels,https://help.klaviyo.com/hc/en-us/articles/42766438882075-How-to-create-segments-directly-from-funnels,advanced-kdp-marketing-analytics,49375758051483,Customer insights,advanced-kdp-marketing-analytics/How-to-create-segments-directly-from-funnels-42766438882075.md,_source/articles/42766438882075.json,_source/articles/42766438882075.body.html,_source/rendered/42766438882075.html,yes,advanced-kdp-marketing-analytics/How-to-create-segments-directly-from-funnels.md,yes,10301,upload_meta_only,如何直接从渠道创建细分,
17760675787419,How to personalize onsite content with Klaviyo’s group membership API,https://help.klaviyo.com/hc/en-us/articles/17760675787419-How-to-personalize-onsite-content-with-Klaviyo-s-group-membership-API,advanced-kdp-marketing-analytics,49375670819099,Group membership API (Advanced KDP),advanced-kdp-marketing-analytics/How-to-personalize-onsite-content-with-Klaviyo’s-group-membership-API-17760675787419.md,_source/articles/17760675787419.json,_source/articles/17760675787419.body.html,_source/rendered/17760675787419.html,yes,advanced-kdp-marketing-analytics/How-to-personalize-onsite-content-with-Klaviyo’s-group-membership-API.md,yes,10521,upload_meta_only,如何使用 Klaviyo 的群组会员 API 个性化现场内容,
26365073803675,How to personalize product recommendations by RFM group,https://help.klaviyo.com/hc/en-us/articles/26365073803675-How-to-personalize-product-recommendations-by-RFM-group,advanced-kdp-marketing-analytics,49375758051483,Customer insights,advanced-kdp-marketing-analytics/How-to-personalize-product-recommendations-by-RFM-group-26365073803675.md,_source/articles/26365073803675.json,_source/articles/26365073803675.body.html,_source/rendered/26365073803675.html,yes,advanced-kdp-marketing-analytics/How-to-personalize-product-recommendations-by-RFM-group.md,yes,10436,upload_meta_only,RFM 集团如何个性化产品推荐,
25592459905051,How to standardize country names and utilize standardized properties,https://help.klaviyo.com/hc/en-us/articles/25592459905051-How-to-standardize-country-names-and-utilize-standardized-properties,advanced-kdp-marketing-analytics,49375674887195,Transformation,advanced-kdp-marketing-analytics/How-to-standardize-country-names-and-utilize-standardized-properties-25592459905051.md,_source/articles/25592459905051.json,_source/articles/25592459905051.body.html,_source/rendered/25592459905051.html,yes,advanced-kdp-marketing-analytics/How-to-standardize-country-names-and-utilize-standardized-properties.md,yes,10449,upload_meta_only,如何标准化国家名称并利用标准化属性,
18194102384539,How to strategically use RFM properties in campaigns and flows,https://help.klaviyo.com/hc/en-us/articles/18194102384539-How-to-strategically-use-RFM-properties-in-campaigns-and-flows,advanced-kdp-marketing-analytics,49375758051483,Customer insights,advanced-kdp-marketing-analytics/How-to-strategically-use-RFM-properties-in-campaigns-and-flows-18194102384539.md,_source/articles/18194102384539.json,_source/articles/18194102384539.body.html,_source/rendered/18194102384539.html,yes,advanced-kdp-marketing-analytics/How-to-strategically-use-RFM-properties-in-campaigns-and-flows.md,yes,11044,publish,如何在营销活动和流程中战略性地使用 RFM 属性,https://dynamicycle.com/docs/articles-how-to-strategically-use-rfm-properties-in-campaigns-and-flows/
33389382848155,How to use RFM groups for targeted advertising,https://help.klaviyo.com/hc/en-us/articles/33389382848155-How-to-use-RFM-groups-for-targeted-advertising,advanced-kdp-marketing-analytics,49375758051483,Customer insights,advanced-kdp-marketing-analytics/How-to-use-RFM-groups-for-targeted-advertising-33389382848155.md,_source/articles/33389382848155.json,_source/articles/33389382848155.body.html,_source/rendered/33389382848155.html,yes,advanced-kdp-marketing-analytics/How-to-use-RFM-groups-for-targeted-advertising.md,yes,10392,upload_meta_only,如何使用 RFM 组进行定向广告,
28474458127899,How to use the conversion overview dashboard,https://help.klaviyo.com/hc/en-us/articles/28474458127899-How-to-use-the-conversion-overview-dashboard,advanced-kdp-marketing-analytics,49375758051483,Customer insights,advanced-kdp-marketing-analytics/How-to-use-the-conversion-overview-dashboard-28474458127899.md,_source/articles/28474458127899.json,_source/articles/28474458127899.body.html,_source/rendered/28474458127899.html,yes,advanced-kdp-marketing-analytics/How-to-use-the-conversion-overview-dashboard.md,yes,10419,upload_meta_only,如何使用转化概览仪表板,
48320692341019,Maintain a healthy email audience with Audience Optimization,https://help.klaviyo.com/hc/en-us/articles/48320692341019-Maintain-a-healthy-email-audience-with-Audience-Optimization,advanced-kdp-marketing-analytics,49375715593115,Predictive models,advanced-kdp-marketing-analytics/Maintain-a-healthy-email-audience-with-Audience-Optimization-48320692341019.md,_source/articles/48320692341019.json,_source/articles/48320692341019.body.html,_source/rendered/48320692341019.html,yes,advanced-kdp-marketing-analytics/Maintain-a-healthy-email-audience-with-Audience-Optimization.md,yes,10231,upload_meta_only,通过受众优化保持健康的电子邮件受众,
17797984549659,Troubleshooting the funnel analysis report,https://help.klaviyo.com/hc/en-us/articles/17797984549659-Troubleshooting-the-funnel-analysis-report,advanced-kdp-marketing-analytics,49375758051483,Customer insights,advanced-kdp-marketing-analytics/Troubleshooting-the-funnel-analysis-report-17797984549659.md,_source/articles/17797984549659.json,_source/articles/17797984549659.body.html,_source/rendered/17797984549659.html,yes,advanced-kdp-marketing-analytics/Troubleshooting-the-funnel-analysis-report.md,yes,10858,publish,漏斗分析报告故障排除,https://dynamicycle.com/docs/articles-troubleshooting-the-funnel-analysis-report/
17760400736539,Understand data transformation in Klaviyo,https://help.klaviyo.com/hc/en-us/articles/17760400736539-Understand-data-transformation-in-Klaviyo,advanced-kdp-marketing-analytics,49375674887195,Transformation,advanced-kdp-marketing-analytics/Understand-data-transformation-in-Klaviyo-17760400736539.md,_source/articles/17760400736539.json,_source/articles/17760400736539.body.html,_source/rendered/17760400736539.html,yes,advanced-kdp-marketing-analytics/Understand-data-transformation-in-Klaviyo.md,yes,10523,upload_meta_only,了解 Klaviyo 中的数据转换,
17759932376475,Understand data warehouse syncing in Klaviyo,https://help.klaviyo.com/hc/en-us/articles/17759932376475-Understand-data-warehouse-syncing-in-Klaviyo,advanced-kdp-marketing-analytics,49375669200027,Syncing,advanced-kdp-marketing-analytics/Understand-data-warehouse-syncing-in-Klaviyo-17759932376475.md,_source/articles/17759932376475.json,_source/articles/17759932376475.body.html,_source/rendered/17759932376475.html,yes,advanced-kdp-marketing-analytics/Understand-data-warehouse-syncing-in-Klaviyo.md,yes,10524,upload_meta_only,了解 Klaviyo 中的数据仓库同步,
18622300908955,Understand the different webhooks available in Klaviyo,https://help.klaviyo.com/hc/en-us/articles/18622300908955-Understand-the-different-webhooks-available-in-Klaviyo,advanced-kdp-marketing-analytics,49375661121819,Webhooks,advanced-kdp-marketing-analytics/Understand-the-different-webhooks-available-in-Klaviyo-18622300908955.md,_source/articles/18622300908955.json,_source/articles/18622300908955.body.html,_source/rendered/18622300908955.html,yes,advanced-kdp-marketing-analytics/Understand-the-different-webhooks-available-in-Klaviyo.md,yes,10505,upload_meta_only,了解 Klaviyo 中可用的不同 webhooks,
17760478970907,Understand webhooks in Advanced KDP,https://help.klaviyo.com/hc/en-us/articles/17760478970907-Understand-webhooks-in-Advanced-KDP,advanced-kdp-marketing-analytics,49375661121819,Webhooks,advanced-kdp-marketing-analytics/Understand-webhooks-in-Advanced-KDP-17760478970907.md,_source/articles/17760478970907.json,_source/articles/17760478970907.body.html,_source/rendered/17760478970907.html,yes,advanced-kdp-marketing-analytics/Understand-webhooks-in-Advanced-KDP.md,yes,10522,upload_meta_only,了解高级 KDP 中的 webhook,
36457929459227,Understanding attribution model types,https://help.klaviyo.com/hc/en-us/articles/36457929459227-Understanding-attribution-model-types,advanced-kdp-marketing-analytics,49375970379419,Attribution (Advanced KDP and Marketing Analytics),advanced-kdp-marketing-analytics/Understanding-attribution-model-types-36457929459227.md,_source/articles/36457929459227.json,_source/articles/36457929459227.body.html,_source/rendered/36457929459227.html,yes,advanced-kdp-marketing-analytics/Understanding-attribution-model-types.md,yes,10357,upload_meta_only,了解归因模型类型,
33789127136027,Understanding cohort analysis in Advanced KDP and Marketing Analytics,https://help.klaviyo.com/hc/en-us/articles/33789127136027-Understanding-cohort-analysis-in-Advanced-KDP-and-Marketing-Analytics,advanced-kdp-marketing-analytics,49375758051483,Customer insights,advanced-kdp-marketing-analytics/Understanding-cohort-analysis-in-Advanced-KDP-and-Marketing-Analytics-33789127136027.md,_source/articles/33789127136027.json,_source/articles/33789127136027.body.html,_source/rendered/33789127136027.html,yes,advanced-kdp-marketing-analytics/Understanding-cohort-analysis-in-Advanced-KDP-and-Marketing-Analytics.md,yes,10386,upload_meta_only,了解高级 KDP 和营销分析中的群组分析,
45442043369499,Understanding data warehouse event import in Klaviyo,https://help.klaviyo.com/hc/en-us/articles/45442043369499-Understanding-data-warehouse-event-import-in-Klaviyo,advanced-kdp-marketing-analytics,49375669200027,Syncing,advanced-kdp-marketing-analytics/Understanding-data-warehouse-event-import-in-Klaviyo-45442043369499.md,_source/articles/45442043369499.json,_source/articles/45442043369499.body.html,_source/rendered/45442043369499.html,yes,advanced-kdp-marketing-analytics/Understanding-data-warehouse-event-import-in-Klaviyo.md,yes,10270,upload_meta_only,了解 Klaviyo 中的数据仓库事件导入,
40939206649627,Understanding data warehouse import in Klaviyo,https://help.klaviyo.com/hc/en-us/articles/40939206649627-Understanding-data-warehouse-import-in-Klaviyo,advanced-kdp-marketing-analytics,49375669200027,Syncing,advanced-kdp-marketing-analytics/Understanding-data-warehouse-import-in-Klaviyo-40939206649627.md,_source/articles/40939206649627.json,_source/articles/40939206649627.body.html,_source/rendered/40939206649627.html,yes,advanced-kdp-marketing-analytics/Understanding-data-warehouse-import-in-Klaviyo.md,yes,10319,upload_meta_only,了解 Klaviyo 中的数据仓库导入,
39729752384795,Understanding identity resolution transformations in Klaviyo,https://help.klaviyo.com/hc/en-us/articles/39729752384795-Understanding-identity-resolution-transformations-in-Klaviyo,advanced-kdp-marketing-analytics,49375674887195,Transformation,advanced-kdp-marketing-analytics/Understanding-identity-resolution-transformations-in-Klaviyo-39729752384795.md,_source/articles/39729752384795.json,_source/articles/39729752384795.body.html,_source/rendered/39729752384795.html,yes,advanced-kdp-marketing-analytics/Understanding-identity-resolution-transformations-in-Klaviyo.md,yes,10339,upload_meta_only,了解 Klaviyo 中的身份解析转换,
41008338238875,Understanding omnichannel attribution,https://help.klaviyo.com/hc/en-us/articles/41008338238875-Understanding-omnichannel-attribution,advanced-kdp-marketing-analytics,49375970379419,Attribution (Advanced KDP and Marketing Analytics),advanced-kdp-marketing-analytics/Understanding-omnichannel-attribution-41008338238875.md,_source/articles/41008338238875.json,_source/articles/41008338238875.body.html,_source/rendered/41008338238875.html,yes,advanced-kdp-marketing-analytics/Understanding-omnichannel-attribution.md,yes,10315,upload_meta_only,了解全渠道归因,
17797937793179,"Understanding scoring and customer groups in the recency, frequency, and monetary analysis (RFM) report",https://help.klaviyo.com/hc/en-us/articles/17797937793179-Understanding-scoring-and-customer-groups-in-the-recency-frequency-and-monetary-analysis-RFM-report,advanced-kdp-marketing-analytics,49375758051483,Customer insights,"advanced-kdp-marketing-analytics/Understanding-scoring-and-customer-groups-in-the-recency,-frequency,-and-monetary-analysis-(RFM)-report-17797937793179.md",_source/articles/17797937793179.json,_source/articles/17797937793179.body.html,_source/rendered/17797937793179.html,yes,"advanced-kdp-marketing-analytics/Understanding-scoring-and-customer-groups-in-the-recency,-frequency,-and-monetary-analysis-(RFM)-report.md",yes,10859,publish,了解新近度、频率和货币分析 (RFM) 报告中的评分和客户群体,https://dynamicycle.com/docs/articles-understanding-scoring-and-customer-groups-in-the-recency-frequency-and-monetary-analysis-rfm-report/
17797865070235,Understanding the customer lifetime value (CLV) dashboard,https://help.klaviyo.com/hc/en-us/articles/17797865070235-Understanding-the-customer-lifetime-value-CLV-dashboard,advanced-kdp-marketing-analytics,49375715593115,Predictive models,advanced-kdp-marketing-analytics/Understanding-the-customer-lifetime-value-(CLV)-dashboard-17797865070235.md,_source/articles/17797865070235.json,_source/articles/17797865070235.body.html,_source/rendered/17797865070235.html,yes,advanced-kdp-marketing-analytics/Understanding-the-customer-lifetime-value-(CLV)-dashboard.md,yes,10520,upload_meta_only,了解客户终身价值 (CLV) 仪表板,
360036534631,AND vs. OR reference,https://help.klaviyo.com/hc/en-us/articles/360036534631-AND-vs-OR-reference,analytics-audience,49375416013339,Build and use segments,analytics-audience/AND-vs.-OR-reference-360036534631.md,_source/articles/360036534631.json,_source/articles/360036534631.body.html,_source/rendered/360036534631.html,yes,analytics-audience/AND-vs.-OR-reference.md,yes,11005,publish,AND 与 OR 参考,https://dynamicycle.com/docs/articles-and-vs-or-reference/
115005253428,Acceptable date and timestamp formats for profile and event properties reference,https://help.klaviyo.com/hc/en-us/articles/115005253428-Acceptable-date-and-timestamp-formats-for-profile-and-event-properties-reference,analytics-audience,49375414914715,Profile management,analytics-audience/Acceptable-date-and-timestamp-formats-for-profile-and-event-properties-reference-115005253428.md,_source/articles/115005253428.json,_source/articles/115005253428.body.html,_source/rendered/115005253428.html,yes,analytics-audience/Acceptable-date-and-timestamp-formats-for-profile-and-event-properties-reference.md,yes,11388,publish,配置文件和事件属性参考可接受的日期和时间戳格式,https://dynamicycle.com/docs/articles-acceptable-date-and-timestamp-formats-for-profile-and-event-properties-reference/
360035312491,Advanced segmentation reference,https://help.klaviyo.com/hc/en-us/articles/360035312491-Advanced-segmentation-reference,analytics-audience,49375416013339,Build and use segments,analytics-audience/Advanced-segmentation-reference-360035312491.md,_source/articles/360035312491.json,_source/articles/360035312491.body.html,_source/rendered/360035312491.html,yes,analytics-audience/Advanced-segmentation-reference.md,yes,10905,publish,高级分割参考,https://dynamicycle.com/docs/articles-advanced-segmentation-reference/
360037957832,Analytics glossary,https://help.klaviyo.com/hc/en-us/articles/360037957832-Analytics-glossary,analytics-audience,49375243695771,Data explanations and attribution,analytics-audience/Analytics-glossary-360037957832.md,_source/articles/360037957832.json,_source/articles/360037957832.body.html,_source/rendered/360037957832.html,yes,analytics-audience/Analytics-glossary.md,yes,10681,upload_meta_only,分析术语表,
360050169412,Best practices for improving your benchmarks performance,https://help.klaviyo.com/hc/en-us/articles/360050169412-Best-practices-for-improving-your-benchmarks-performance,analytics-audience,49375262512411,Benchmarks best practices,analytics-audience/Best-practices-for-improving-your-benchmarks-performance-360050169412.md,_source/articles/360050169412.json,_source/articles/360050169412.body.html,_source/rendered/360050169412.html,yes,analytics-audience/Best-practices-for-improving-your-benchmarks-performance.md,yes,11135,publish,提高基准性能的最佳实践,https://dynamicycle.com/docs/articles-best-practices-for-improving-your-benchmarks-performance/
360037527052,Creating a sending schedule based on email engagement reference,https://help.klaviyo.com/hc/en-us/articles/360037527052-Creating-a-sending-schedule-based-on-email-engagement-reference,analytics-audience,49375404972699,List and segments best practices,analytics-audience/Creating-a-sending-schedule-based-on-email-engagement-reference-360037527052.md,_source/articles/360037527052.json,_source/articles/360037527052.body.html,_source/rendered/360037527052.html,yes,analytics-audience/Creating-a-sending-schedule-based-on-email-engagement-reference.md,yes,10682,upload_meta_only,根据电子邮件参与参考创建发送计划,
360036974872,Email metrics reference,https://help.klaviyo.com/hc/en-us/articles/360036974872-Email-metrics-reference,analytics-audience,49375258862875,Getting started with metrics,analytics-audience/Email-metrics-reference-360036974872.md,_source/articles/360036974872.json,_source/articles/360036974872.body.html,_source/rendered/360036974872.html,yes,analytics-audience/Email-metrics-reference.md,yes,10684,upload_meta_only,电子邮件指标参考,
360039859932,Formatting dates for CSV files reference,https://help.klaviyo.com/hc/en-us/articles/360039859932-Formatting-dates-for-CSV-files-reference,analytics-audience,49375383465243,Build and use lists,analytics-audience/Formatting-dates-for-CSV-files-reference-360039859932.md,_source/articles/360039859932.json,_source/articles/360039859932.body.html,_source/rendered/360039859932.html,yes,analytics-audience/Formatting-dates-for-CSV-files-reference.md,yes,11078,publish,格式化 CSV 文件的日期参考,https://dynamicycle.com/docs/articles-formatting-dates-for-csv-files-reference/
